@relation decoys		
@attribute	a1	numeric
@attribute	a2	numeric
@attribute	a3	numeric
@attribute	a4	numeric
@attribute	a5	numeric
@attribute	a6	numeric
@attribute	a7	numeric
@attribute	a8	numeric
@attribute	a9	numeric
@attribute	a10	numeric
@attribute	a11	numeric
@attribute	a12	numeric
@attribute	a13	numeric
@attribute	a14	numeric
@attribute	a15	numeric
@attribute	a16	numeric
@attribute	a17	numeric
@attribute	a18	numeric
@attribute	a19	numeric
@attribute	a20	numeric
@attribute	a21	numeric
@attribute	a22	numeric
@attribute	a23	numeric
@attribute	a24	numeric
@attribute	a25	numeric
@attribute	a26	numeric
@attribute	a27	numeric
@attribute	a28	numeric
@attribute	a29	numeric
@attribute	a30	numeric
@attribute	a31	numeric
@attribute	a32	numeric
@attribute	a33	numeric
@attribute	a34	numeric
@attribute	a35	numeric
@attribute	a36	numeric
@attribute	a37	numeric
@attribute	a38	numeric
@attribute	a39	numeric
@attribute	a40	numeric
@attribute	a41	numeric
@attribute	a42	numeric
@attribute	a43	numeric
@attribute	a44	numeric
@attribute	a45	numeric
@attribute	a46	numeric
@attribute	a47	numeric
@attribute	a48	numeric
@attribute	a49	numeric
@attribute	a50	numeric
@attribute	a51	numeric
@attribute	a52	numeric
@attribute	a53	numeric
@attribute	a54	numeric
@attribute	a55	numeric
@attribute	a56	numeric
@attribute	a57	numeric
@attribute	a58	numeric
@attribute	a59	numeric
@attribute	a60	numeric
@attribute	a61	numeric
@attribute	a62	numeric
@attribute	a63	numeric
@attribute	a64	numeric
@attribute	a65	numeric
@attribute	a66	numeric
@attribute	a67	numeric
@attribute	a68	numeric
@attribute	a69	numeric
@attribute	a70	numeric
@attribute	a71	numeric
@attribute	a72	numeric
@attribute	a73	numeric
@attribute	a74	numeric
@attribute	a75	numeric
@attribute	a76	numeric
@attribute	a77	numeric
@attribute	a78	numeric
@attribute	a79	numeric
@attribute	a80	numeric
@attribute	a81	numeric
@attribute	a82	numeric
@attribute	a83	numeric
@attribute	a84	numeric
@attribute	a85	numeric
@attribute	a86	numeric
@attribute	a87	numeric
@attribute	a88	numeric
@attribute	a89	numeric
@attribute	a90	numeric
@attribute	a91	numeric
@attribute	a92	numeric
@attribute	a93	numeric
@attribute	a94	numeric
@attribute	a95	numeric
@attribute	a96	numeric
@attribute	a97	numeric
@attribute	a98	numeric
@attribute	a99	numeric
@attribute	a100	numeric
@attribute	a101	numeric
@attribute	a102	numeric
@attribute	a103	numeric
@attribute	a104	numeric
@attribute	a105	numeric
@attribute	a106	numeric
@attribute	a107	numeric
@attribute	a108	numeric
@attribute	a109	numeric
@attribute	a110	numeric
@attribute	a111	numeric
@attribute	a112	numeric
@attribute	a113	numeric
@attribute	a114	numeric
@attribute	a115	numeric
@attribute	a116	numeric
@attribute	a117	numeric
@attribute	a118	numeric
@attribute	a119	numeric
@attribute	a120	numeric
@attribute	a121	numeric
@attribute	a122	numeric
@attribute	a123	numeric
@attribute	a124	numeric
@attribute	a125	numeric

@attribute	energy	{0,1}

@data
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,28,24,21,3,4,0,0,0,0,0,0,0,31,55,47,47,23,8,8,0,8,33.602968,32.63502076,0.663070382,205.07,6,3,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,7,0,1,3,0,0,2,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,2,0,0,1,6,96.78,382.1766812,-0.659,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,28,24,21,3,4,0,0,0,0,0,0,0,31,55,47,47,23,8,8,0,8,33.602968,32.63502076,0.663070382,205.07,6,3,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,1,7,0,1,3,0,0,2,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,2,0,0,1,6,96.78,382.1766812,-0.659,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,22,14,12,5,2,1,0,0,2,0,0,2,23,37,31,31,17,6,6,0,6,23.640898,24.3809772,0.727529973,67.1,6,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,112.74,362.024526,1.649,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,25,24,18,5,2,0,0,0,0,0,0,0,27,51,44,44,20,7,7,0,7,31.452968,29.72134968,0.649725431,129.07,6,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,87.44,342.193,2.392,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,27,20,18,6,2,0,0,1,0,0,0,1,30,50,42,42,22,8,8,0,8,31.22114,30.04221229,0.664503249,198.09,7,3,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,4,0,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,4,106.28,371.1631771,-0.823,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,28,31,20,5,2,0,0,1,0,0,0,1,30,61,56,56,25,5,5,0,5,42.288417,34.26430165,0.626525759,144.08,6,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,77.91,392.2461785,1.823,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,26,22,17,7,0,2,0,0,0,0,0,0,29,51,44,44,22,7,7,0,7,33.890554,30.63996031,0.705581911,191.09,6,2,0,0,3,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,6,0,3,1,0,1,1,0,0,0,0,4,0,0,3,1,0,0,0,0,0,1,1,0,0,0,3,1,0,1,1,0,0,0,6,142.95,388.1378107,0.533,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,25,29,17,6,2,0,0,0,0,0,0,0,28,57,54,54,25,3,3,0,3,40.879003,30.83388276,0.620215092,184.08,7,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,3,91.12,349.2351992,-0.453,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,25,18,15,4,3,0,0,3,0,0,0,3,26,44,38,38,20,6,6,0,6,30.418726,26.99236576,0.634024147,76.1,6,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,8,83.9,359.1331001,0.619,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,25,21,17,5,2,0,0,0,1,0,0,1,26,47,39,39,18,8,8,0,8,28.593347,28.99946387,0.672697904,76.08,6,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,87.44,362.1383776,1.964,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,22,12,15,5,1,0,0,0,0,1,0,1,23,35,27,27,15,6,6,2,8,17.048484,24.04433299,0.746803734,67.07,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,109.43,357.0225221,0.651,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,25,24,18,5,2,0,0,0,0,0,0,0,27,51,44,44,20,7,7,0,7,31.452968,29.72134968,0.649725431,129.07,6,4,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,1,2,0,0,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,8,87.44,342.193,2.131,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,25,21,17,5,2,0,0,1,0,0,0,1,27,48,41,41,20,7,7,0,7,29.376347,28.55516263,0.651570594,129.08,6,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,87.44,346.1679281,0.745,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,21,14,13,5,1,1,0,0,0,1,0,1,23,37,31,31,17,6,6,0,6,21.812898,23.77321555,0.740754525,109.08,6,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,108.38,367.0102432,1.243,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,26,17,18,3,3,0,0,2,0,0,0,2,28,45,37,37,20,8,8,0,8,26.206519,28.31693365,0.671431291,134.08,6,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,81.67,361.1237978,0.056,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,28,26,20,5,3,0,0,0,0,0,0,0,31,57,50,50,24,7,7,0,7,35.257382,32.97797659,0.650284076,205.08,5,4,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,2,2,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,6,99.75,384.2035647,0.746,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,21,12,13,2,4,0,0,1,0,1,0,2,21,33,26,26,14,7,7,0,7,20.401484,22.56139426,0.702713047,21.08,6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,98.49,357.9964472,1.081,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,27,17,21,3,3,0,0,0,0,0,0,0,30,47,36,36,19,11,11,0,11,22.480519,30.02382434,0.709192719,198.06,6,3,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,4,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4,81.67,359.1269914,1.992,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,19,14,11,3,2,2,0,0,0,1,0,1,20,34,30,30,16,4,4,0,4,23.548898,22.15914228,0.75229726,58.08,5,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,119.78,362.9710808,1.664,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,27,13,17,3,3,0,0,4,0,0,0,4,29,42,34,34,21,8,8,0,8,23.579691,27.52638734,0.67353756,139.1,6,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,90.79,383.0893042,1.233,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,24,21,17,2,4,0,0,0,0,1,0,1,25,46,40,40,19,6,6,0,6,28.441347,28.35306473,0.676655396,73.07,6,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,95.5,396.0684693,0.27,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,21,16,13,5,1,1,0,0,0,1,0,1,22,38,32,32,16,6,6,0,6,25.319312,24.31504335,0.722296294,64.08,6,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,108.38,369.0258932,1.23,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,27,16,20,4,2,1,0,0,0,0,0,0,30,46,35,35,19,11,11,0,11,23.369312,29.98312966,0.737678429,198.07,6,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,116.58,376.0993968,1.936,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,25,21,18,3,3,1,0,0,0,0,0,0,27,48,41,41,20,7,7,0,7,30.091347,29.2945347,0.685611208,129.07,6,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,117.8,359.1303625,1.813,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,27,23,21,3,3,0,0,0,0,0,0,0,29,52,43,43,20,9,9,0,9,29.997761,31.64930775,0.672002862,139.06,6,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,92.5,365.1739416,0.095,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,27,23,21,3,3,0,0,0,0,0,0,0,29,52,43,43,20,9,9,0,9,29.997761,31.64930775,0.672002862,139.06,6,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,92.5,365.1739416,0.095,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,26,21,18,0,5,0,0,3,0,0,0,3,28,49,45,45,24,4,4,0,4,30.398347,29.20285141,0.633757842,134.08,5,3,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,6,79.15,374.1341084,1.126,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,24,21,17,2,4,0,0,0,0,1,0,1,25,46,40,40,19,6,6,0,6,28.441347,28.35306473,0.676655396,73.07,6,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,95.5,396.0684693,0.27,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,21,20,14,3,3,0,0,0,0,1,0,1,22,42,38,38,18,4,4,0,4,28.37014,25.12531529,0.664113626,64.07,6,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,81.67,357.0688036,0.487,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,27,14,18,3,3,0,0,3,0,0,0,3,29,43,34,34,20,9,9,0,9,23.469898,28.15074659,0.683103578,139.09,6,3,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,90.79,377.098726,0.946,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,29,13,21,3,3,0,0,1,1,0,0,2,32,45,33,33,20,12,12,0,12,20.390691,30.67757928,0.743959353,212.08,6,2,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,0,0,4,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,3,95.99,409.0629472,1.585,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,19,12,11,3,2,2,0,0,0,1,0,1,20,32,25,25,13,7,7,0,7,24.484484,21.61731447,0.775072745,58.08,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,118.23,360.9554307,1.204,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,20,19,12,4,2,1,0,0,0,1,0,1,21,40,35,35,16,5,5,0,5,30.516933,24.0846206,0.685752602,61.08,6,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,96.17,362.0412089,1.634,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,26,19,19,3,3,0,0,0,1,0,0,1,29,48,40,40,21,8,8,0,8,26.704933,29.65650804,0.695742741,191.07,3,3,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,7,0,1,3,0,0,1,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,4,66.24,372.1114941,1.523,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,27,21,20,5,1,1,0,0,0,0,0,0,30,51,42,42,21,9,9,0,9,30.815347,31.38086363,0.706145871,198.07,6,2,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,1,3,0,0,1,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,0,0,6,108.38,379.1466813,-0.017,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,25,15,18,3,2,0,0,0,2,0,0,2,27,42,33,33,18,9,9,0,9,19.814105,27.94890922,0.738411602,129.07,4,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,83.37,375.0541321,2.256,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,29,19,21,3,3,0,0,2,0,0,0,2,32,51,42,42,23,9,9,0,9,28.988933,31.85876145,0.680627083,212.08,6,3,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,6,0,1,3,0,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,5,79.46,399.1394479,1.987,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,29,19,21,3,3,0,0,2,0,0,0,2,32,51,42,42,23,9,9,0,9,28.988933,31.85876145,0.680627083,212.08,6,3,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,6,0,1,3,0,0,1,1,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,5,79.46,399.1394479,1.987,0
5.02,2.7,3.86,7.34,0.39,4.25,5.02,8.49,4.63,3.47,5.02,9.27,0.39,4.63,6.56,6.95,4.63,2.7,3.09,6.56,258,1,0,11851.2,162,16,56,2,0,2,0,2,0,0,22,36,16,0,0,0,25,14,14,5,1,0,0,5,0,0,0,5,26,40,34,34,20,6,6,0,6,24.917898,25.53018482,0.64182561,76.11,6,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,68.76,363.1118512,1.993,0
